,소비일자,소비업종,성별,연령대,소비건수(삼성),소비건수(신한)
14193,20190412,스포츠/문화/레저,1,50,78.1,109.6
14194,20190412,스포츠/문화/레저,1,60,33.7,50.900000000000006
14195,20190412,스포츠/문화/레저,0,20,39.9,155.7
14196,20190412,스포츠/문화/레저,0,30,50.1,96.9
14197,20190412,스포츠/문화/레저,0,40,69.3,112.9
14198,20190412,스포츠/문화/레저,0,50,65.4,86.6
14199,20190412,스포츠/문화/레저,0,60,26.1,38.4
14200,20190412,여행/교통,1,20,31.0,22.9
14201,20190412,여행/교통,1,30,79.4,29.200000000000003
14202,20190412,여행/교통,1,40,93.0,27.9
14203,20190412,여행/교통,1,50,70.7,19.3
14204,20190412,여행/교통,1,60,27.2,9.5
14205,20190412,여행/교통,0,20,35.5,14.700000000000001
14206,20190412,여행/교통,0,30,53.7,15.100000000000001
14207,20190412,여행/교통,0,40,54.2,13.600000000000001
14208,20190412,여행/교통,0,50,43.6,11.3
14209,20190412,여행/교통,0,60,15.3,6.2
14210,20190412,요식/유흥,1,20,478.3,1674.9
14211,20190412,요식/유흥,1,30,1101.2,1617.4
14212,20190412,요식/유흥,1,40,1237.5,1498.0
14213,20190412,요식/유흥,1,50,797.4,1054.6000000000001
14214,20190412,요식/유흥,1,60,311.7,499.49999999999994
14215,20190412,요식/유흥,0,20,580.7,1768.0
14216,20190412,요식/유흥,0,30,889.1,1297.4
14217,20190412,요식/유흥,0,40,1045.7,1293.8
14218,20190412,요식/유흥,0,50,668.3,839.4999999999999
14219,20190412,요식/유흥,0,60,223.1,320.79999999999995
14220,20190412,의료,1,20,54.7,147.8
14221,20190412,의료,1,30,272.7,361.70000000000005
14222,20190412,의료,1,40,351.3,424.5
14223,20190412,의료,1,50,254.7,319.2
14224,20190412,의료,1,60,199.0,328.6
14225,20190412,의료,0,20,103.3,208.70000000000002
14226,20190412,의료,0,30,299.3,394.20000000000005
14227,20190412,의료,0,40,313.7,408.2
14228,20190412,의료,0,50,267.6,344.0
14229,20190412,의료,0,60,174.5,275.90000000000003
14230,20190412,자동차,1,20,14.9,32.3
14231,20190412,자동차,1,30,50.4,76.5
14232,20190412,자동차,1,40,59.3,74.6
14233,20190412,자동차,1,50,45.2,60.5
14234,20190412,자동차,1,60,22.8,39.8
14235,20190412,자동차,0,20,7.9,13.1
14236,20190412,자동차,0,30,25.4,33.0
14237,20190412,자동차,0,40,31.1,36.4
14238,20190412,자동차,0,50,23.8,27.5
14239,20190412,자동차,0,60,9.0,12.7
14240,20190412,주유,1,20,51.8,104.6
14241,20190412,주유,1,30,175.7,288.0
14242,20190412,주유,1,40,254.0,369.0
14243,20190412,주유,1,50,234.1,406.1
14244,20190412,주유,1,60,123.7,433.3
14245,20190412,주유,0,20,25.1,39.2
14246,20190412,주유,0,30,74.3,114.5
14247,20190412,주유,0,40,106.7,150.8
14248,20190412,주유,0,50,100.5,140.6
14249,20190412,주유,0,60,41.1,71.2
14250,20190412,패션/잡화,1,20,12.5,38.1
14251,20190412,패션/잡화,1,30,24.2,37.9
14252,20190412,패션/잡화,1,40,30.0,36.6
14253,20190412,패션/잡화,1,50,25.1,31.0
14254,20190412,패션/잡화,1,60,12.8,18.6
14255,20190412,패션/잡화,0,20,32.9,99.4
14256,20190412,패션/잡화,0,30,40.9,65.9
14257,20190412,패션/잡화,0,40,50.7,66.0
14258,20190412,패션/잡화,0,50,47.2,58.4
14259,20190412,패션/잡화,0,60,25.0,35.6
14260,20190412,편의점,1,20,383.4,1475.4
14261,20190412,편의점,1,30,680.9,1166.4
14262,20190412,편의점,1,40,582.7,857.6
14263,20190412,편의점,1,50,287.3,465.5
14264,20190412,편의점,1,60,77.1,152.7
14265,20190412,편의점,0,20,267.6,916.9
14266,20190412,편의점,0,30,308.1,517.7
14267,20190412,편의점,0,40,300.1,434.0
14268,20190412,편의점,0,50,185.9,259.1
14269,20190412,편의점,0,60,49.0,82.8
14270,20190412,할인점/마트,1,20,146.3,738.0
14271,20190412,할인점/마트,1,30,530.6,921.0
14272,20190412,할인점/마트,1,40,718.1,1069.2
14273,20190412,할인점/마트,1,50,516.1,811.2
14274,20190412,할인점/마트,1,60,290.1,532.3000000000001
14275,20190412,할인점/마트,0,20,174.6,674.5
14276,20190412,할인점/마트,0,30,499.9,838.8
14277,20190412,할인점/마트,0,40,718.8,1113.3
14278,20190412,할인점/마트,0,50,647.2,1032.6
14279,20190412,할인점/마트,0,60,338.7,611.0
14280,20190413,가전/가구,1,20,11.9,50.3
14281,20190413,가전/가구,1,30,39.7,38.0
14282,20190413,가전/가구,1,40,55.6,31.4
14283,20190413,가전/가구,1,50,48.6,22.1
14284,20190413,가전/가구,1,60,23.3,10.9
14285,20190413,가전/가구,0,20,14.2,35.4
14286,20190413,가전/가구,0,30,29.0,25.8
14287,20190413,가전/가구,0,40,39.9,26.0
14288,20190413,가전/가구,0,50,38.6,19.9
14289,20190413,가전/가구,0,60,17.2,8.2
14290,20190413,가정생활/서비스,1,20,0.4,76.39999999999999
14291,20190413,가정생활/서비스,1,30,2.7,135.0
14292,20190413,가정생활/서비스,1,40,3.6,160.4
14293,20190413,가정생활/서비스,1,50,2.5,104.29999999999998
14294,20190413,가정생활/서비스,1,60,0.9,50.3
14295,20190413,가정생활/서비스,0,20,0.8,72.19999999999999
14296,20190413,가정생활/서비스,0,30,6.2,125.69999999999999
14297,20190413,가정생활/서비스,0,40,3.8,143.5
14298,20190413,가정생활/서비스,0,50,2.1,76.69999999999999
14299,20190413,가정생활/서비스,0,60,0.9,29.900000000000002
14300,20190413,교육/학원,1,20,9.8,28.7
14301,20190413,교육/학원,1,30,39.3,22.0
14302,20190413,교육/학원,1,40,77.2,46.400000000000006
14303,20190413,교육/학원,1,50,27.9,22.9
14304,20190413,교육/학원,1,60,5.4,4.9
14305,20190413,교육/학원,0,20,17.6,47.6
14306,20190413,교육/학원,0,30,46.9,32.7
14307,20190413,교육/학원,0,40,85.3,63.599999999999994
14308,20190413,교육/학원,0,50,22.3,19.200000000000003
14309,20190413,교육/학원,0,60,5.8,4.3999999999999995
14310,20190413,미용,1,20,35.4,91.5
14311,20190413,미용,1,30,69.5,103.5
14312,20190413,미용,1,40,81.6,109.5
14313,20190413,미용,1,50,43.5,72.5
14314,20190413,미용,1,60,10.7,31.700000000000003
14315,20190413,미용,0,20,66.8,100.9
14316,20190413,미용,0,30,69.5,82.5
14317,20190413,미용,0,40,88.9,108.8
14318,20190413,미용,0,50,55.8,83.4
14319,20190413,미용,0,60,17.8,39.3
14320,20190413,백화점/상품권/아울렛,1,20,45.0,68.8
14321,20190413,백화점/상품권/아울렛,1,30,165.0,121.4
14322,20190413,백화점/상품권/아울렛,1,40,176.4,98.2
14323,20190413,백화점/상품권/아울렛,1,50,84.0,54.0
14324,20190413,백화점/상품권/아울렛,1,60,32.0,26.5
14325,20190413,백화점/상품권/아울렛,0,20,93.8,131.0
14326,20190413,백화점/상품권/아울렛,0,30,207.0,164.9
14327,20190413,백화점/상품권/아울렛,0,40,224.1,143.7
14328,20190413,백화점/상품권/아울렛,0,50,137.8,96.0
14329,20190413,백화점/상품권/아울렛,0,60,57.8,49.5
14330,20190413,스포츠/문화/레저,1,20,122.1,570.0
14331,20190413,스포츠/문화/레저,1,30,170.3,275.8
14332,20190413,스포츠/문화/레저,1,40,189.4,256.0
14333,20190413,스포츠/문화/레저,1,50,114.5,155.1
14334,20190413,스포츠/문화/레저,1,60,39.4,56.5
14335,20190413,스포츠/문화/레저,0,20,66.0,207.6
14336,20190413,스포츠/문화/레저,0,30,97.2,168.0
14337,20190413,스포츠/문화/레저,0,40,117.0,182.8
14338,20190413,스포츠/문화/레저,0,50,81.7,108.0
14339,20190413,스포츠/문화/레저,0,60,28.5,42.49999999999999
14340,20190413,여행/교통,1,20,42.7,40.4
14341,20190413,여행/교통,1,30,103.5,47.900000000000006
14342,20190413,여행/교통,1,40,110.4,38.4
14343,20190413,여행/교통,1,50,78.5,25.4
14344,20190413,여행/교통,1,60,30.3,11.600000000000001
14345,20190413,여행/교통,0,20,47.2,22.2
14346,20190413,여행/교통,0,30,70.0,26.6
14347,20190413,여행/교통,0,40,68.6,19.3
14348,20190413,여행/교통,0,50,55.3,13.4
14349,20190413,여행/교통,0,60,17.3,6.200000000000001
14350,20190413,요식/유흥,1,20,572.5,1837.6999999999998
14351,20190413,요식/유흥,1,30,1316.4,1883.2000000000003
14352,20190413,요식/유흥,1,40,1515.4,1784.6999999999998
14353,20190413,요식/유흥,1,50,920.3,1209.9
14354,20190413,요식/유흥,1,60,340.8,552.5
14355,20190413,요식/유흥,0,20,660.1,1776.6
14356,20190413,요식/유흥,0,30,979.9,1392.5
14357,20190413,요식/유흥,0,40,1196.9,1481.5000000000002
14358,20190413,요식/유흥,0,50,708.3,903.8
14359,20190413,요식/유흥,0,60,232.4,341.3
14360,20190413,의료,1,20,46.0,111.80000000000001
14361,20190413,의료,1,30,242.6,312.2
14362,20190413,의료,1,40,329.3,386.1
14363,20190413,의료,1,50,193.2,250.29999999999998
14364,20190413,의료,1,60,105.1,174.9
14365,20190413,의료,0,20,86.0,155.20000000000002
14366,20190413,의료,0,30,243.2,307.1
14367,20190413,의료,0,40,262.6,339.7
14368,20190413,의료,0,50,170.4,231.3
14369,20190413,의료,0,60,84.1,136.9
14370,20190413,자동차,1,20,19.2,39.3
14371,20190413,자동차,1,30,64.5,90.8
14372,20190413,자동차,1,40,68.5,82.8
14373,20190413,자동차,1,50,45.2,61.300000000000004
14374,20190413,자동차,1,60,18.8,34.1
14375,20190413,자동차,0,20,10.0,15.6
14376,20190413,자동차,0,30,27.5,36.8
14377,20190413,자동차,0,40,29.9,35.699999999999996
14378,20190413,자동차,0,50,21.2,26.0
14379,20190413,자동차,0,60,7.0,9.899999999999999
14380,20190413,주유,1,20,62.9,126.9
14381,20190413,주유,1,30,205.2,346.0
14382,20190413,주유,1,40,272.5,393.7
14383,20190413,주유,1,50,235.6,404.5
14384,20190413,주유,1,60,114.2,404.0
14385,20190413,주유,0,20,29.4,46.2
14386,20190413,주유,0,30,79.9,128.5
14387,20190413,주유,0,40,110.7,157.5
14388,20190413,주유,0,50,103.4,144.0
14389,20190413,주유,0,60,39.6,66.7
14390,20190413,패션/잡화,1,20,19.3,58.8
14391,20190413,패션/잡화,1,30,39.5,71.30000000000001
14392,20190413,패션/잡화,1,40,53.8,75.19999999999999
14393,20190413,패션/잡화,1,50,33.9,46.9
14394,20190413,패션/잡화,1,60,14.9,22.5
14395,20190413,패션/잡화,0,20,45.4,127.8
14396,20190413,패션/잡화,0,30,52.5,92.0
14397,20190413,패션/잡화,0,40,75.8,105.8
14398,20190413,패션/잡화,0,50,55.2,72.8
14399,20190413,패션/잡화,0,60,25.5,37.5
14400,20190413,편의점,1,20,394.6,1479.6
14401,20190413,편의점,1,30,690.3,1164.2
14402,20190413,편의점,1,40,590.8,860.3
14403,20190413,편의점,1,50,286.8,464.0
14404,20190413,편의점,1,60,77.5,155.89999999999998
14405,20190413,편의점,0,20,269.7,851.2
14406,20190413,편의점,0,30,315.2,511.6
14407,20190413,편의점,0,40,318.4,457.2
14408,20190413,편의점,0,50,185.8,261.7
14409,20190413,편의점,0,60,49.8,84.1
14410,20190413,할인점/마트,1,20,170.4,694.6
14411,20190413,할인점/마트,1,30,678.2,1140.9
14412,20190413,할인점/마트,1,40,971.2,1394.9
14413,20190413,할인점/마트,1,50,649.4,1010.8000000000001
14414,20190413,할인점/마트,1,60,322.4,586.1
14415,20190413,할인점/마트,0,20,201.5,656.3
14416,20190413,할인점/마트,0,30,567.1,939.5999999999999
14417,20190413,할인점/마트,0,40,854.1,1315.6
14418,20190413,할인점/마트,0,50,698.2,1132.6
14419,20190413,할인점/마트,0,60,341.6,624.0
14420,20190414,가전/가구,1,20,7.9,42.0
14421,20190414,가전/가구,1,30,24.1,29.4
14422,20190414,가전/가구,1,40,30.3,23.2
14423,20190414,가전/가구,1,50,24.5,17.0
14424,20190414,가전/가구,1,60,11.4,7.4
14425,20190414,가전/가구,0,20,9.0,29.3
14426,20190414,가전/가구,0,30,18.4,19.1
14427,20190414,가전/가구,0,40,23.7,19.1
14428,20190414,가전/가구,0,50,23.2,15.6
14429,20190414,가전/가구,0,60,9.8,5.8
14430,20190414,가정생활/서비스,1,20,0.3,63.2
14431,20190414,가정생활/서비스,1,30,1.6,112.6
14432,20190414,가정생활/서비스,1,40,2.3,122.6
14433,20190414,가정생활/서비스,1,50,1.7,62.9
14434,20190414,가정생활/서비스,1,60,0.6,28.7
14435,20190414,가정생활/서비스,0,20,0.6,57.099999999999994
14436,20190414,가정생활/서비스,0,30,3.4,114.49999999999999
14437,20190414,가정생활/서비스,0,40,2.4,120.5
14438,20190414,가정생활/서비스,0,50,1.1,51.8
14439,20190414,가정생활/서비스,0,60,0.4,17.1
14440,20190414,교육/학원,1,20,8.6,22.9
14441,20190414,교육/학원,1,30,39.2,16.299999999999997
14442,20190414,교육/학원,1,40,63.4,33.4
14443,20190414,교육/학원,1,50,21.3,17.1
14444,20190414,교육/학원,1,60,3.8,3.2
14445,20190414,교육/학원,0,20,13.7,35.5
14446,20190414,교육/학원,0,30,41.0,22.0
14447,20190414,교육/학원,0,40,62.8,44.4
14448,20190414,교육/학원,0,50,16.4,13.5
14449,20190414,교육/학원,0,60,3.5,2.7
14450,20190414,미용,1,20,27.6,75.3
14451,20190414,미용,1,30,53.7,90.6
14452,20190414,미용,1,40,61.7,104.9
14453,20190414,미용,1,50,29.6,65.8
14454,20190414,미용,1,60,6.4,29.0
14455,20190414,미용,0,20,43.7,62.5
14456,20190414,미용,0,30,43.5,58.5
14457,20190414,미용,0,40,56.5,81.4
14458,20190414,미용,0,50,33.0,61.7
14459,20190414,미용,0,60,9.5,26.299999999999997
14460,20190414,백화점/상품권/아울렛,1,20,47.1,68.6
14461,20190414,백화점/상품권/아울렛,1,30,188.7,136.3
14462,20190414,백화점/상품권/아울렛,1,40,202.0,111.1
14463,20190414,백화점/상품권/아울렛,1,50,90.6,60.1
14464,20190414,백화점/상품권/아울렛,1,60,36.4,29.8
14465,20190414,백화점/상품권/아울렛,0,20,88.7,115.7
14466,20190414,백화점/상품권/아울렛,0,30,213.0,159.0
14467,20190414,백화점/상품권/아울렛,0,40,219.3,140.1
14468,20190414,백화점/상품권/아울렛,0,50,132.4,95.9
14469,20190414,백화점/상품권/아울렛,0,60,52.7,47.0
14470,20190414,스포츠/문화/레저,1,20,118.9,546.6
14471,20190414,스포츠/문화/레저,1,30,137.4,231.9
14472,20190414,스포츠/문화/레저,1,40,165.4,212.2
14473,20190414,스포츠/문화/레저,1,50,109.9,131.8
14474,20190414,스포츠/문화/레저,1,60,37.0,48.4
14475,20190414,스포츠/문화/레저,0,20,56.2,179.6
14476,20190414,스포츠/문화/레저,0,30,72.8,126.1
14477,20190414,스포츠/문화/레저,0,40,96.2,143.8
14478,20190414,스포츠/문화/레저,0,50,72.3,87.0
14479,20190414,스포츠/문화/레저,0,60,24.0,31.4
14480,20190414,여행/교통,1,20,41.2,39.7
14481,20190414,여행/교통,1,30,91.1,40.599999999999994
14482,20190414,여행/교통,1,40,90.9,31.700000000000003
14483,20190414,여행/교통,1,50,67.3,21.8
14484,20190414,여행/교통,1,60,23.6,10.600000000000001
14485,20190414,여행/교통,0,20,41.3,20.9
14486,20190414,여행/교통,0,30,56.7,21.5
14487,20190414,여행/교통,0,40,57.3,15.899999999999999
14488,20190414,여행/교통,0,50,46.1,12.600000000000001
14489,20190414,여행/교통,0,60,15.2,5.9
14490,20190414,요식/유흥,1,20,523.8,1643.8
14491,20190414,요식/유흥,1,30,1088.4,1559.0
14492,20190414,요식/유흥,1,40,1219.3,1415.3999999999999
14493,20190414,요식/유흥,1,50,774.8,997.3000000000001
14494,20190414,요식/유흥,1,60,286.2,452.8999999999999
14495,20190414,요식/유흥,0,20,542.8,1440.7999999999997
14496,20190414,요식/유흥,0,30,725.3,1031.4
14497,20190414,요식/유흥,0,40,910.8,1101.8000000000002
14498,20190414,요식/유흥,0,50,585.5,740.9999999999999
14499,20190414,요식/유흥,0,60,187.8,270.79999999999995
14500,20190414,의료,1,20,11.9,27.300000000000004
14501,20190414,의료,1,30,67.3,83.89999999999999
14502,20190414,의료,1,40,74.6,81.9
14503,20190414,의료,1,50,33.5,40.4
14504,20190414,의료,1,60,15.2,23.9
14505,20190414,의료,0,20,20.4,34.0
14506,20190414,의료,0,30,56.6,73.6
14507,20190414,의료,0,40,49.4,60.2
14508,20190414,의료,0,50,27.5,32.800000000000004
14509,20190414,의료,0,60,11.1,16.599999999999998
14510,20190414,자동차,1,20,11.7,28.0
14511,20190414,자동차,1,30,33.8,52.199999999999996
14512,20190414,자동차,1,40,30.6,39.3
14513,20190414,자동차,1,50,18.8,27.3
14514,20190414,자동차,1,60,7.2,14.1
14515,20190414,자동차,0,20,6.7,10.8
14516,20190414,자동차,0,30,15.1,21.0
14517,20190414,자동차,0,40,15.7,18.900000000000002
14518,20190414,자동차,0,50,10.4,13.4
14519,20190414,자동차,0,60,3.5,5.2
14520,20190414,주유,1,20,54.6,109.6
14521,20190414,주유,1,30,161.0,275.2
14522,20190414,주유,1,40,205.6,300.6
14523,20190414,주유,1,50,172.0,306.9
14524,20190414,주유,1,60,82.3,312.7
14525,20190414,주유,0,20,25.3,39.3
14526,20190414,주유,0,30,62.7,102.2
14527,20190414,주유,0,40,87.4,125.7
14528,20190414,주유,0,50,83.1,115.9
14529,20190414,주유,0,60,31.8,54.3
14530,20190414,패션/잡화,1,20,15.2,46.099999999999994
14531,20190414,패션/잡화,1,30,32.4,59.0
14532,20190414,패션/잡화,1,40,42.7,59.099999999999994
14533,20190414,패션/잡화,1,50,27.6,35.8
14534,20190414,패션/잡화,1,60,11.2,15.699999999999998
14535,20190414,패션/잡화,0,20,28.8,83.4
14536,20190414,패션/잡화,0,30,35.9,65.89999999999999
14537,20190414,패션/잡화,0,40,50.8,68.3
14538,20190414,패션/잡화,0,50,36.6,45.599999999999994
14539,20190414,패션/잡화,0,60,15.0,21.599999999999998
14540,20190414,편의점,1,20,361.5,1378.6
14541,20190414,편의점,1,30,571.3,984.3
14542,20190414,편의점,1,40,472.8,693.5
14543,20190414,편의점,1,50,246.3,390.6
14544,20190414,편의점,1,60,63.5,129.0
14545,20190414,편의점,0,20,230.7,745.1
14546,20190414,편의점,0,30,236.6,388.8
14547,20190414,편의점,0,40,256.7,363.6
14548,20190414,편의점,0,50,163.2,232.1
14549,20190414,편의점,0,60,43.1,71.0
14550,20190414,할인점/마트,1,20,131.6,560.8
14551,20190414,할인점/마트,1,30,476.4,851.8000000000001
14552,20190414,할인점/마트,1,40,681.2,1024.8
14553,20190414,할인점/마트,1,50,462.6,746.0
14554,20190414,할인점/마트,1,60,210.7,413.1
14555,20190414,할인점/마트,0,20,138.2,474.59999999999997
14556,20190414,할인점/마트,0,30,357.7,633.0
14557,20190414,할인점/마트,0,40,544.7,880.9
14558,20190414,할인점/마트,0,50,450.9,758.5
14559,20190414,할인점/마트,0,60,202.0,386.6
14560,20190415,가전/가구,1,20,16.5,67.4
14561,20190415,가전/가구,1,30,83.8,71.5
14562,20190415,가전/가구,1,40,138.0,79.5
14563,20190415,가전/가구,1,50,154.8,51.0
14564,20190415,가전/가구,1,60,81.9,29.2
14565,20190415,가전/가구,0,20,21.7,60.7
14566,20190415,가전/가구,0,30,79.0,71.5
14567,20190415,가전/가구,0,40,146.5,106.2
14568,20190415,가전/가구,0,50,173.4,81.5
14569,20190415,가전/가구,0,60,67.6,36.0
14570,20190415,가정생활/서비스,1,20,0.6,88.7
14571,20190415,가정생활/서비스,1,30,4.6,194.5
14572,20190415,가정생활/서비스,1,40,5.0,246.1
14573,20190415,가정생활/서비스,1,50,1.9,168.6
14574,20190415,가정생활/서비스,1,60,1.6,85.4
14575,20190415,가정생활/서비스,0,20,1.5,99.60000000000001
14576,20190415,가정생활/서비스,0,30,22.1,201.4
14577,20190415,가정생활/서비스,0,40,8.8,248.60000000000002
14578,20190415,가정생활/서비스,0,50,2.5,160.20000000000002
14579,20190415,가정생활/서비스,0,60,1.5,62.800000000000004
14580,20190415,교육/학원,1,20,9.3,35.9
14581,20190415,교육/학원,1,30,35.1,60.900000000000006
14582,20190415,교육/학원,1,40,72.0,71.9
14583,20190415,교육/학원,1,50,29.6,26.0
14584,20190415,교육/학원,1,60,7.7,7.2
14585,20190415,교육/학원,0,20,14.9,67.5
14586,20190415,교육/학원,0,30,49.0,181.9
14587,20190415,교육/학원,0,40,82.0,98.2
14588,20190415,교육/학원,0,50,27.8,22.799999999999997
14589,20190415,교육/학원,0,60,7.3,6.2
14590,20190415,미용,1,20,21.0,54.400000000000006
14591,20190415,미용,1,30,38.1,53.5
14592,20190415,미용,1,40,41.5,52.3
14593,20190415,미용,1,50,28.7,39.900000000000006
14594,20190415,미용,1,60,9.6,22.3
14595,20190415,미용,0,20,44.3,55.2
14596,20190415,미용,0,30,47.2,45.900000000000006
14597,20190415,미용,0,40,54.6,60.7
14598,20190415,미용,0,50,45.0,60.3
14599,20190415,미용,0,60,18.4,33.4
14600,20190415,백화점/상품권/아울렛,1,20,8.2,11.1
14601,20190415,백화점/상품권/아울렛,1,30,30.6,16.1
14602,20190415,백화점/상품권/아울렛,1,40,29.0,11.5
